schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Evaluating and Mitigating Anti-LGBTQ Biases in German and Multilingual Language Models,"Melina Morch, Daniel Braun",http://arxiv.org/abs/2608.30884v1,,0,2026-08-31T14:42:36Z,2026-09-03T09:59:19.764123Z
1.0,RESEARCH_PAPER,Deploying DeepSeek 175B Locally on a Single Consumer-Grade RTX 4060 Laptop with 32GB RAM for 200k-Scale Protein-Ligand Virtual Screening,"Rui Xiao, Yili Xu",http://arxiv.org/abs/2608.30877v1,,0,2026-08-31T14:35:56Z,2026-09-03T09:59:19.764139Z
1.0,RESEARCH_PAPER,PRO-Step: Step-level Process Reward Optimization for Retrieval-Augmented Generation,"MinKeon Kim, Namjun Lee, Jaekwang Kim",http://arxiv.org/abs/2609.01658v1,https://github.com/keemminnke/PRO-Step,0,2026-08-31T14:34:10Z,2026-09-03T09:59:19.764157Z
1.0,RESEARCH_PAPER,Personas Differ from Native-Language Generation: Language Pathways Shape LLM Interpersonal Advice,"Jinhee Won, Xinlan Emily Hu",http://arxiv.org/abs/2608.30873v1,,0,2026-08-31T14:33:26Z,2026-09-03T09:59:19.764173Z
1.0,RESEARCH_PAPER,Exponential random graph models with soft clique constraints,"Yasmin Tousinejad, Vera Koponen",http://arxiv.org/abs/2608.30869v1,,0,2026-08-31T14:31:57Z,2026-09-03T09:59:19.764191Z
1.0,RESEARCH_PAPER,Beyond Good Intentions: When Does the Framing of Multilingual and Low-Resource NLP Research Become a Caricature?,"Nedjma Ousidhoum, Noopur Zambare, Mohamed Abdalla",http://arxiv.org/abs/2608.30866v1,,0,2026-08-31T14:30:00Z,2026-09-03T09:59:19.764208Z
1.0,RESEARCH_PAPER,Predicting Residential Rents in Dakar Using Machine Learning,Amadou Tidiane Kassa Diallo,http://arxiv.org/abs/2608.30865v1,,0,2026-08-31T14:29:04Z,2026-09-03T09:59:19.764223Z
1.0,RESEARCH_PAPER,"TAMI: Temporally Aligned, Missingness-Aware, and Interpretable Multimodal Fusion for Mental Health Assessment in Older Adults with Mild Cognitive Impairment","Merna Bibars, Bolaji Omofojoye, Allan I. Levey, Rachel Hershenberg, Gari D. Clifford, Hyeokhyen Kwon",http://arxiv.org/abs/2608.30857v1,,0,2026-08-31T14:19:32Z,2026-09-03T09:59:19.764249Z
1.0,RESEARCH_PAPER,You Shouldn't Have Asked: A Pragmatics-Inspired Taxonomy for Evaluating LLM Refusals,"Ruoxuan Li, Pinqiao Wang, Sheng Li, Cameron Robert Jones",http://arxiv.org/abs/2608.30856v1,,0,2026-08-31T14:19:16Z,2026-09-03T09:59:19.764268Z
1.0,RESEARCH_PAPER,Linguistic Distance Segregates Latent Representations in Automatic Speech Recognition Systems,"Ting-Hui Cheng, Line Katrine Harder Clemmensen, Sneha Das",http://arxiv.org/abs/2608.30853v1,,0,2026-08-31T14:16:21Z,2026-09-03T09:59:19.764286Z
1.0,RESEARCH_PAPER,VFR-Audit: Verdict-Level Reliability for Fairness Audits in Hospital Length-of-Stay Prediction,"Md Jannatul Rakib Joy, Viet Vo, Caslon Chua",http://arxiv.org/abs/2608.30846v1,,0,2026-08-31T14:14:21Z,2026-09-03T09:59:19.764304Z
1.0,RESEARCH_PAPER,"Pretrained, Curriculum-Tuned, and Ensembled: A Tracer-Aware Interactive Segmentation Pipeline for AutoPET V","Xinglong Liang, Chunyao Lu, Tianyu Zhang, Jiaju Huang, Tao Tan, Yunchao Yin, Lishan Cai",http://arxiv.org/abs/2608.30844v1,https://github.com/Liiiii2101/AUTOPET2026-MEDAI,0,2026-08-31T14:13:09Z,2026-09-03T09:59:19.764329Z
1.0,RESEARCH_PAPER,Thesis Proposal: Toward a Human-Centered and Perspective-Aware Framework for Reproducible ML Evaluation and AI Alignment,"Deepak Pandita, Christopher M. Homan",http://arxiv.org/abs/2608.30842v1,,0,2026-08-31T14:12:23Z,2026-09-03T09:59:19.764345Z
1.0,RESEARCH_PAPER,HSRM: Hidden-State Reward Models for Test-Time Verification,"Xianzhi Li, Xiaodan Zhu",http://arxiv.org/abs/2608.30841v1,,0,2026-08-31T14:12:19Z,2026-09-03T09:59:19.764361Z
1.0,RESEARCH_PAPER,Reliable Benchmarking of Artifact Detection in Computational Pathology: A Reproducibility and Uncertainty Analysis,"Konstantinos Moutselos, Ilias Maglogiannis",http://arxiv.org/abs/2608.30835v1,,0,2026-08-31T14:07:15Z,2026-09-03T09:59:19.764378Z
1.0,RESEARCH_PAPER,"Opinionated, Hesitant and Stressed: Three Studies of How Politicians Speak in Four Slavic Parliaments","Ivan Porupski, Nikola Ljubešić",http://arxiv.org/abs/2608.30828v1,,0,2026-08-31T14:05:23Z,2026-09-03T09:59:19.764394Z
1.0,RESEARCH_PAPER,Error-Type-Aware Loss Reweighting for Robust Named Entity Recognition with Noisy LLM Labels,"Elena Merdjanovska, Jonas Golde, Alan Akbik",http://arxiv.org/abs/2608.30827v1,,0,2026-08-31T14:05:08Z,2026-09-03T09:59:19.764414Z
1.0,RESEARCH_PAPER,Vocal Music under Phoneme-Conditional Analysis,"Hayoon Kim, Kyogu Lee",http://arxiv.org/abs/2608.30823v1,,0,2026-08-31T14:03:36Z,2026-09-03T09:59:19.764430Z
1.0,RESEARCH_PAPER,"Lucida: Parse, Generate, and Place for Composable Real-to-Sim Scene Modeling","Minghan Qin, Yuang Wang, Xiuyu Yang, Yushi Long, Yujian Zhang, Ruihuan Wang, Kai Ye, Yangang Zhang, Hang Li",http://arxiv.org/abs/2608.30821v1,,0,2026-08-31T14:03:20Z,2026-09-03T09:59:19.764457Z
1.0,RESEARCH_PAPER,What Emerges and What Breaks in Self-Play Driving,"Laur Sisask, Ardi Tampuu, Tambet Matiisen",http://arxiv.org/abs/2608.30819v1,,0,2026-08-31T14:01:32Z,2026-09-03T09:59:19.764475Z
1.0,RESEARCH_PAPER,A Composition-Aware Pretraining Framework for Geospatial Foundation Models,"Aryan Kashyap Naveen, Abhishek Srinivas, Pranav Moothedath, Shrutilipi Bhattacharjee",http://arxiv.org/abs/2608.30817v1,https://github.com/05kashyap/GFM_Composition_Pretraining,0,2026-08-31T14:00:12Z,2026-09-03T09:59:19.764495Z
1.0,RESEARCH_PAPER,TopoCompress: Long Context Compression via Graph-Wired Semantic Trajectories,"Daniel Agyei Asante, Yang Li",http://arxiv.org/abs/2608.30811v2,,0,2026-08-31T13:58:59Z,2026-09-03T09:59:19.764511Z
1.0,RESEARCH_PAPER,Aggregate Disambiguation Systems,"José María Lago, Albert Castellana, Edgars Nemše",http://arxiv.org/abs/2608.30805v1,,0,2026-08-31T13:55:14Z,2026-09-03T09:59:19.764529Z
1.0,RESEARCH_PAPER,Geometric Attractor Monitoring: A Robust and Frugal Framework for Multi-modal Industrial Robotic Cycles,"Martin Bonsergent-Brachet, Jesse Read, Dany Abboud",http://arxiv.org/abs/2608.30804v1,,0,2026-08-31T13:55:10Z,2026-09-03T09:59:19.764546Z
1.0,RESEARCH_PAPER,Local Reference Geometry Residual Augmentation for Imbalanced Time Series Classification,"Chuanhang Qiu, Yanran Xu, Yue Wang, Anthony Bagnall",http://arxiv.org/abs/2609.00093v1,,0,2026-08-31T13:50:40Z,2026-09-03T09:59:19.764566Z
1.0,RESEARCH_PAPER,Uncertainty-Aware End-to-End AI Weather Forecasting: Disentangling Observation and Model Contributions,"Rodrigo Almeida, Noelia Otero, Jost Arndt, Simon Baur, Wojciech Samek, Jackie Ma",http://arxiv.org/abs/2608.30795v1,,0,2026-08-31T13:49:00Z,2026-09-03T09:59:19.764589Z
1.0,RESEARCH_PAPER,Safin-1: Safety from Within through Memory-Native State Evolution,"Ming Zhang, Kaisen Yang, Shu Yu, Ermo Hua, Zhekai Chen, Cheng Jin, Jingnan Zheng, Yi Zhang, Zhongtian Ma, Jiawei Zhou, Sirui Chen, Qiaosheng Zhang, Xiang Wang, Ning Ding, Xia Hu, Bowen Zhou, Youbang Sun, Chaochao Lu",http://arxiv.org/abs/2609.00092v1,,0,2026-08-31T13:48:48Z,2026-09-03T09:59:19.764630Z
1.0,RESEARCH_PAPER,Conjoint Audio-to-Spikes Encoding and Processing for Efficient Neuromorphic Speech Recognition,"Valentin M. Meunier, Amélie Gruel, Pierre Lewden, Adrien F. Vincent, Sylvain Saïghi",http://arxiv.org/abs/2608.30792v1,,0,2026-08-31T13:47:14Z,2026-09-03T09:59:19.764651Z
1.0,RESEARCH_PAPER,SkillZip Pro: Execution-Aware Dynamic Compression of Progressively Loaded Skills for Self-Evolving Agents,"Xiaofan Bai, Chao Liu, Hongqiang Lin, Di Wu, Mingli Song, Xuan Jin, Xipeng Cao, Yuhong Li",http://arxiv.org/abs/2608.30785v1,,0,2026-08-31T13:41:16Z,2026-09-03T09:59:19.764679Z
1.0,RESEARCH_PAPER,Reciprocity Separates Gradient Flow from Rotation in Conservative Physical Learning,"Ruiwu Niu, Xiaowen Bi, Michaël Antonie van Wyk",http://arxiv.org/abs/2608.30778v1,,0,2026-08-31T13:38:11Z,2026-09-03T09:59:19.764698Z
1.0,RESEARCH_PAPER,TrainSDC: Characterizing and Mitigating Silent Data Corruption in Large Language Model Training,"Zhipeng Xia, Haotian Xu, Siyu Yun, Liqi Lin, Hu Liu, Yu Li, Cheng Zhuo",http://arxiv.org/abs/2608.30769v1,,0,2026-08-31T13:33:26Z,2026-09-03T09:59:19.764721Z
1.0,RESEARCH_PAPER,T3S: Improving Multi-Task Reinforcement Learning with Task-Specific Feature Selector and Scheduler,"Yuanqiang Yu, Tianpei Yang, Yongliang Lv, Yan Zheng, Jianye Hao",http://arxiv.org/abs/2608.30765v1,,0,2026-08-31T13:30:06Z,2026-09-03T09:59:19.764742Z
1.0,RESEARCH_PAPER,PRACTICE: From Experience to Expertise in Self-Evolving Embodied Agents,"Ziyi Bai, Siqi Li, Tinglei Huang, Börje F. Karlsson",http://arxiv.org/abs/2608.30760v1,,0,2026-08-31T13:26:16Z,2026-09-03T09:59:19.764762Z
1.0,RESEARCH_PAPER,Which Rules Matter Now? Policy-Centroid Routing Before an Intelligent System Acts,Thomson D. Nguy,http://arxiv.org/abs/2608.30757v1,,0,2026-08-31T13:24:47Z,2026-09-03T09:59:19.764780Z
1.0,RESEARCH_PAPER,On the Prospects of Dynamic LLM Conversations in Software Development,"Annemarie Wittig, Alina Mailach, Janet Siegmund, Norbert Siegmund",http://arxiv.org/abs/2608.30756v1,,0,2026-08-31T13:24:26Z,2026-09-03T09:59:19.764802Z
1.0,RESEARCH_PAPER,CLIN: an Objective Framework for Evaluating Creativity in Short Persian Literary Text,"Mohammad Reza Modarres, Armin Tourajmehr, Yadollah Yaghoobzadeh, Mohammad Taher Pilehvar",http://arxiv.org/abs/2608.30754v1,,0,2026-08-31T13:22:20Z,2026-09-03T09:59:19.764821Z
1.0,RESEARCH_PAPER,Learning from What You Retrieve: Online RL Fine-Tuning for Semantic Retrieval,"Shaowei Wei, Chong Huang, Songtao Fang, Jin Zhang, Zhuojun Wang, Chengfu Huo",http://arxiv.org/abs/2608.30753v1,,0,2026-08-31T13:21:47Z,2026-09-03T09:59:19.764845Z
1.0,RESEARCH_PAPER,Autoregressive Mosaics: Probing 2D Spatial Reasoning in Text-Only Language Models,"Ashwin Nedungadi, Stefan Oehmcke, Stefan Lüdtke",http://arxiv.org/abs/2608.30751v2,,0,2026-08-31T13:18:03Z,2026-09-03T09:59:19.764863Z
1.0,RESEARCH_PAPER,Do VLMs Share Safety Neurons Across Modalities?,"Jiaxuan Li, Jiahao Zhang, Duc Minh Vo, Huy H. Nguyen, Pride Kavumba, Koki Wataoka",http://arxiv.org/abs/2608.30750v1,,0,2026-08-31T13:17:41Z,2026-09-03T09:59:19.764887Z
1.0,RESEARCH_PAPER,The Fragility of Jailbreak Robustness Across Operational States,"Yuna Park, Hwang Youn Kim, Yujin Kim, Won Woo Ro, Suhyun Kim, Jae-In Hwang",http://arxiv.org/abs/2608.30748v1,,0,2026-08-31T13:14:47Z,2026-09-03T09:59:19.764910Z
1.0,RESEARCH_PAPER,TDDM-Melatt: A Decoupled Memory and Diffusion Framework for Generalizable Encrypted Traffic Classification,"Ze Chen, Qiming Yu, Zijia Song, Guozheng Yang, Wei Yan",http://arxiv.org/abs/2608.30745v1,,0,2026-08-31T13:11:52Z,2026-09-03T09:59:19.764931Z
1.0,RESEARCH_PAPER,Functional Degeneracy in Neural Networks: Measurement and Pruning,"Maria Matveev, Pascal Esser, Ayush Bharadwaj, Lucius Bushnaq, Gitta Kutyniok",http://arxiv.org/abs/2608.30741v1,,0,2026-08-31T13:09:19Z,2026-09-03T09:59:19.764951Z
1.0,RESEARCH_PAPER,NeoMME: A Single-Tower Multimodal-Native Multilingual Foundation Encoder for Efficient Fine-Tuning and Inference,"Aurélien Lac, Tony Wu",http://arxiv.org/abs/2609.01657v1,,0,2026-08-31T13:08:15Z,2026-09-03T09:59:19.764969Z
1.0,RESEARCH_PAPER,Not All Fallbacks Are Failures: Understanding and Recovering from Fallbacks in Mobile Voice Assistants,"Phillip Schneider, Alexandre Mercier, Joshua Oehms, Kristiina Jokinen, Florian Matthes",http://arxiv.org/abs/2608.30738v1,,0,2026-08-31T13:06:42Z,2026-09-03T09:59:19.764990Z
1.0,RESEARCH_PAPER,Calibrating Small Language Models for Claim Check-Worthiness Detection,"Pratuat Amatya, V Venktesh, Vinay Setty",http://arxiv.org/abs/2608.30731v2,,0,2026-08-31T13:04:57Z,2026-09-03T09:59:19.765008Z
1.0,RESEARCH_PAPER,E-Commerce Bench: Evaluating LLM Agents on Long-Horizon Autonomous Business Operation,"Wei Fan, Xinjie Shen, Xudong Guo, Jianhong Tu, Yang Su, Yinger Zhang, Lianghao Deng, Fengyu Wang, Baohua Dong, Yangqiu Song, Dayiheng Liu",http://arxiv.org/abs/2608.30730v1,https://github.com/QwenLM/E-CommerceBench,18,2026-08-31T13:03:57Z,2026-09-03T09:59:19.765135Z
1.0,RESEARCH_PAPER,RailGen: Improving Railway Intrusion Detection via Agent-Guided Small-Scale Foreign Object Generation,"Quan Hao, Ziyang Tao, Chenxi Zhang, Yudong Wang, Rui Shi, Liguo Zhang",http://arxiv.org/abs/2608.30727v1,,0,2026-08-31T13:01:12Z,2026-09-03T09:59:19.765183Z
1.0,RESEARCH_PAPER,Assessing Alignment and Stability of Feature Importance Explanations via Weight of Evidence,"Eddie Conti, Claudio Daka, Álvaro Parafita, Antonio L. Alfeo, Axel Brando, Mario G. C. A. Cimino",http://arxiv.org/abs/2609.00090v1,,0,2026-08-31T13:00:05Z,2026-09-03T09:59:19.765274Z
1.0,RESEARCH_PAPER,Multimodal Adaptive Expert Selection with Text Routing and Ordinal Prototype Optimization for Sentiment Analysis,"Xiaode Chen, Jiakang Yu, Hongtao Deng, Huina Qu, Xun Zhu, Yinxia Lou",http://arxiv.org/abs/2608.30726v1,,0,2026-08-31T12:59:37Z,2026-09-03T09:59:19.765307Z
1.0,RESEARCH_PAPER,Where Do Multilingual Vision-Language Encoders Fail on Low-Resource Languages?,"Donghoon Han, SungHyun Moon, Aidyn Zhakatayev, Junghun Cha, SeungJae Lee",http://arxiv.org/abs/2608.30725v1,,0,2026-08-31T12:59:35Z,2026-09-03T09:59:19.765332Z
1.0,RESEARCH_PAPER,BAITBENCH: Measuring Agent Reward Hacking with Optional Shortcuts Planted in ML Tasks,"Pradyumna Shyama Prasad, Meiri Anto, Leon Eshuijs, Julian Moncarz, Kaustubh Kislay, Juan J. Vazquez",http://arxiv.org/abs/2608.30724v1,,0,2026-08-31T12:59:33Z,2026-09-03T09:59:19.765357Z
1.0,RESEARCH_PAPER,Tracing distinguishability through transformer processing with stochastic LayerNorm,Kieran Murphy,http://arxiv.org/abs/2608.30720v1,,0,2026-08-31T12:57:38Z,2026-09-03T09:59:19.765374Z
1.0,RESEARCH_PAPER,Mind the Gap: Theory-of-Mind-Grounded Friction for Epistemic Alignment,"Yifan Zhu, Kyeongmin Rim, James Pustejovsky",http://arxiv.org/abs/2608.30719v1,,0,2026-08-31T12:57:29Z,2026-09-03T09:59:19.765393Z
1.0,RESEARCH_PAPER,SocialReasonBench: A Video-QA Benchmark for Social Reasoning with Counterfactual Narrative Videos,"Zheyu Huang, Zijing Shi, Haozhe Luo, Huadong Tang, Mingyu Liu, Meng Fang, Ling Chen",http://arxiv.org/abs/2608.30716v1,,0,2026-08-31T12:55:52Z,2026-09-03T09:59:19.765418Z
1.0,RESEARCH_PAPER,GUIDE: Guiding Internal Evidence with Language Instructions,"Soyeon Caren Han, Hyunsuk Chung, Jinwoo Kim, Seungyeon Ji, Kyungreem Han",http://arxiv.org/abs/2608.30712v1,,0,2026-08-31T12:50:03Z,2026-09-03T09:59:19.765439Z
1.0,RESEARCH_PAPER,Kolmogorov--Arnold against bounded translations,Sviatoslav V. Dzhenzher,http://arxiv.org/abs/2608.30710v1,,0,2026-08-31T12:49:34Z,2026-09-03T09:59:19.765458Z
1.0,RESEARCH_PAPER,RailSyn: Diagnosis-Guided Image Generation for Traceable Data Completion in Railway Foreign Object Detection,"Quan Hao, Chenxi Zhang, Ziyang Tao, Yuyuan Zhou, Yudong Wang, Rui Shi, Lechuan Xu, Changhao Liu, Liguo Zhang",http://arxiv.org/abs/2608.30709v1,,0,2026-08-31T12:47:28Z,2026-09-03T09:59:19.765488Z
1.0,RESEARCH_PAPER,Foundation models for electricity price forecasting and battery arbitrage: Can they replace market-specific forecasting models?,"Arkadiusz Lipiecki, Rafał Weron",http://arxiv.org/abs/2609.00089v1,,0,2026-08-31T12:43:04Z,2026-09-03T09:59:19.765506Z
1.0,RESEARCH_PAPER,SingProbe Technical Report,Sing Team,http://arxiv.org/abs/2608.30703v1,,0,2026-08-31T12:42:11Z,2026-09-03T09:59:19.765524Z
1.0,RESEARCH_PAPER,An Agentic Retrobiosynthesis Framework with Learned Frontier Selection,"Philippe Meyer, Guillaume Gricourt, Thomas Duigou, Joan Hérisson, Jean-Loup Faulon",http://arxiv.org/abs/2608.30702v1,,0,2026-08-31T12:40:42Z,2026-09-03T09:59:19.765548Z
1.0,RESEARCH_PAPER,Learning Dynamics of Logits Debiasing for Long-Tailed Semi-Supervised Learning,"Yue Cheng, Jiajun Zhang, Xiaohui Gao, Weiwei Xing, Zhanxing Zhu",http://arxiv.org/abs/2608.30699v1,,0,2026-08-31T12:38:45Z,2026-09-03T09:59:19.765589Z
1.0,RESEARCH_PAPER,Liquid Gated Attention,"Yiheng Jiang, Yuanbo Xu, Yongjian Yang",http://arxiv.org/abs/2608.30695v1,,0,2026-08-31T12:30:09Z,2026-09-03T09:59:19.765631Z
1.0,RESEARCH_PAPER,Beyond the Payload: How User Invocation Shapes Coding Agent Vulnerability to Repository Poisoning,"Fukang Zhu, Binbin Zhao, Ruixiao Lin, Ping He, Tianyu Du, Shouling Ji",http://arxiv.org/abs/2608.30686v1,,0,2026-08-31T12:26:01Z,2026-09-03T09:59:19.765703Z
1.0,RESEARCH_PAPER,ATLAS: Dual-Horizon Diagnostic Evaluation for Industrial Tool-Use Agents,"Wei Chen, Peilun Zhou, Zhaoyu Hu, Jiajun Chai, Zhongni Hou, Yufei Zhang, Derong Xu, Guojun Yin, Wei Lin, Zhi Zheng, Tong Xu",http://arxiv.org/abs/2608.30685v1,,0,2026-08-31T12:25:24Z,2026-09-03T09:59:19.765761Z
1.0,RESEARCH_PAPER,WildSEEK: Evaluating Language Models for Information-Seeking,"Tanise Ceron, Joachim Baumann, Elisa Bassignana, Berat Cabuk, Dirk Hovy, Debora Nozza",http://arxiv.org/abs/2608.30683v1,,0,2026-08-31T12:25:10Z,2026-09-03T09:59:19.765805Z
1.0,RESEARCH_PAPER,Learning Materials Properties from Scarce Labels and Unlabeled Crystals,"Wentao Li, Yizhe Chen, Jiangjie Qiu, Yijun Li, Leyi Zhao, Xiaonan Wang",http://arxiv.org/abs/2608.30682v1,https://github.com/littlepeachs/SemiMat,0,2026-08-31T12:24:24Z,2026-09-03T09:59:19.765855Z
1.0,RESEARCH_PAPER,LCoT-GV: Graph Attention Networks for Verifying Long Reasoning Chains in Large Language Models,"Bérénice Jaulmes, Mehwish Alam",http://arxiv.org/abs/2608.30679v1,,0,2026-08-31T12:21:22Z,2026-09-03T09:59:19.765888Z
1.0,RESEARCH_PAPER,OCR-MetaReasoning Benchmark: Evaluating the Meta-Reasoning Ability of MLLMs in Text-Rich Image Understanding,"Gengxu Li, Yuan Wu, Yi Chang",http://arxiv.org/abs/2608.30678v1,https://github.com/gengxuli/OCR-MetaReasoning,1,2026-08-31T12:20:05Z,2026-09-03T09:59:19.765923Z
1.0,RESEARCH_PAPER,MedAgent-R1: Faithfulness-Aware Reinforcement Learning for Evidence-Grounded Medical Reasoning,"Jiangwang Chen, Chenghao Zhang, Hengxing Cai",http://arxiv.org/abs/2608.30676v1,,0,2026-08-31T12:19:41Z,2026-09-03T09:59:19.765958Z
1.0,RESEARCH_PAPER,Commit-first LLM judging inherits the judge's own errors,Idil Gozel,http://arxiv.org/abs/2609.00088v1,,0,2026-08-31T12:14:14Z,2026-09-03T09:59:19.765991Z
1.0,RESEARCH_PAPER,CoMPASS: Collaborative Molecular Property Prediction via Adaptive Small-Large Model Synergy,"Wentao Li, Jiangjie Qiu, Yijun Li, Leyi Zhao, Xiaonan Wang",http://arxiv.org/abs/2608.30674v1,https://github.com/littlepeachs/CoMPASS,0,2026-08-31T12:14:01Z,2026-09-03T09:59:19.766038Z
1.0,RESEARCH_PAPER,HiRS-Agent: A Hierarchical Multi-Agent System for Reliable Long-Horizon Remote Sensing Task Solving,"Boyang Mu, Zhiwei Wei, Mugen Peng, Wenjia Xu",http://arxiv.org/abs/2608.30672v1,https://github.com/IntelliSensing/HiRS-Agent,3,2026-08-31T12:13:41Z,2026-09-03T09:59:19.766071Z
1.0,RESEARCH_PAPER,"MURANO: Design, Run, and Reproduce Mechanistic Interpretability Experiments as Composable Pipelines","Alireza Bayat Makou, Emirhan Böge, Phu Gia Hoang, Federico Tiblias, Jingcheng Niu, Subhabrata Dutta, Richard Eckart de Castilho, Iryna Gurevych",http://arxiv.org/abs/2608.30662v1,,0,2026-08-31T12:02:35Z,2026-09-03T09:59:19.766101Z
1.0,RESEARCH_PAPER,SwarmBench: Can Large Language Models Act as Agent Swarm Orchestrators?,"Jinshan Gao, Zhuoran Jin, Tianyi Men, Kang Liu, Jun Zhao",http://arxiv.org/abs/2608.30661v1,,0,2026-08-31T12:02:04Z,2026-09-03T09:59:19.766123Z
1.0,RESEARCH_PAPER,Season-Aware Hybrid Convolutional-Transformer for Antarctic Sea Ice Concentration Forecasting,"Danyang Li, John Taylor, Thang Bui, Quanling Deng",http://arxiv.org/abs/2608.30654v1,,0,2026-08-31T11:54:28Z,2026-09-03T09:59:22.828231Z
1.0,RESEARCH_PAPER,Fine-Grained Multi Image Object Hallucination Benchmark,"Joonki Min, Chaeyun Kim, Hyungwook Choi, Yejin Kim, Kihyun Kim, Yohan Jo, Joonseok Lee",http://arxiv.org/abs/2608.30653v1,,0,2026-08-31T11:53:03Z,2026-09-03T09:59:22.828266Z
1.0,RESEARCH_PAPER,"PyKEEN-NSX: A Modular Framework for Static, Dynamic and Schema-Aware Negative Sampling in PyKEEN","Ivan Diliso, Nicola Fanizzi, Claudia d'Amato",http://arxiv.org/abs/2608.30652v1,,0,2026-08-31T11:52:25Z,2026-09-03T09:59:22.828287Z
1.0,RESEARCH_PAPER,Geometry of Divergence: Tracking Hidden-State Trajectories for Adaptive Multi-Turn Reasoning,"Jie Liang, Zhengxin Yu, Hamid Nasiri, Peter Garraghan",http://arxiv.org/abs/2608.30650v1,,0,2026-08-31T11:51:54Z,2026-09-03T09:59:22.828309Z
1.0,RESEARCH_PAPER,"Where Identity Lives: Localized, Retain-Free Identity Unlearning in Multimodal Large Language Models","Kangwook Ko, Jaehyuk Jang, Wonjun Lee, Hee-Seon Kim, Changick Kim",http://arxiv.org/abs/2608.30649v1,,0,2026-08-31T11:51:05Z,2026-09-03T09:59:22.828331Z
1.0,RESEARCH_PAPER,"What It Costs to Compose, Rebuild, and Correct Precomputed Memory",Asa Shepard,http://arxiv.org/abs/2608.30647v1,,0,2026-08-31T11:49:42Z,2026-09-03T09:59:22.828346Z
1.0,RESEARCH_PAPER,BiG-SURE - Bipartite Graph for Semantic Uncertainty and Reliability Estimation of LLMs,"Debarpan Bhattacharya, Malay Phadke, Sriram Ganapathy",http://arxiv.org/abs/2608.30646v2,,0,2026-08-31T11:48:34Z,2026-09-03T09:59:22.828366Z
1.0,RESEARCH_PAPER,Three Steps at a Time: Learning Representations from Action Sequences in Contrastive RL,"Michal Korniak, Kamil Dybek, Benjamin Eysenbach, Marco Bagatella, Michał Bortkiewicz",http://arxiv.org/abs/2608.30640v1,,0,2026-08-31T11:47:03Z,2026-09-03T09:59:22.828388Z
1.0,RESEARCH_PAPER,MolLedger: An Additive Graph Neural Network with Chemically Grounded ADME Attributions,Christina X. Ji,http://arxiv.org/abs/2608.30636v1,,0,2026-08-31T11:44:27Z,2026-09-03T09:59:22.828402Z
1.0,RESEARCH_PAPER,Quantum-Grassmann-Plucker Token Mixing for Deep Learning-Based Post-Disaster Damage Assessment,"Kooroush Farahkhah, Umut Lagap, Taha Rezaei, Saman Ghaffarian",http://arxiv.org/abs/2608.30633v1,,0,2026-08-31T11:42:27Z,2026-09-03T09:59:22.828422Z
1.0,RESEARCH_PAPER,GMTS: Gradient Magnitude-based Token Selection Improves RLVR Training for LLM Reasoning,"Outongyi Lv, Yuanwei Zhang, Xiaoqun Zhang",http://arxiv.org/abs/2608.30632v1,,0,2026-08-31T11:41:11Z,2026-09-03T09:59:22.828440Z
1.0,RESEARCH_PAPER,REER-PT: Reverse-Engineered Reasoning for Perplexity-Guided Pre-training Data Augmentation,"Haoran Que, Jiajun Shi, Ting Huang, Renming Pang, Jiaheng Liu, Ge Zhang, Wenhao Huang, Shen Yan, Wei Ye, Shikun Zhang",http://arxiv.org/abs/2608.30627v1,,0,2026-08-31T11:34:19Z,2026-09-03T09:59:22.828470Z
1.0,RESEARCH_PAPER,Cost-efficient Active Learning for Referring Image Segmentation and Grounding,"Junbeom Hong, Seonghoon Yu, Hyung Rok Jung, Sundong Kim, Jeany Son",http://arxiv.org/abs/2608.30621v2,,0,2026-08-31T11:29:28Z,2026-09-03T09:59:22.828498Z
1.0,RESEARCH_PAPER,Hidden Threat in Synthetic Data: Covert Targeted Bias Injection through Benign Text,"Minkyung Cho, Jihyo Kim, SeungWoo Song, Junghun Yuk, Minjoon Kee, Hoyun Song, KyungTae Lim",http://arxiv.org/abs/2608.30619v1,,0,2026-08-31T11:28:36Z,2026-09-03T09:59:22.828522Z
1.0,RESEARCH_PAPER,TaxCE : A Framework for Automated Taxonomy Construction and Evaluation at Scale,"Sandeep Sricharan Mukku, Albert Aristotle Nanda, Rohit Pyati",http://arxiv.org/abs/2608.30614v1,,0,2026-08-31T11:25:25Z,2026-09-03T09:59:22.828540Z
1.0,RESEARCH_PAPER,Reading the News: Adapting Large Language Models to Swedish Journalism Through Continued Pre-Training,"Lukas Borggren, Jenny Kunz, Marco Kuhlmann",http://arxiv.org/abs/2608.30609v1,,0,2026-08-31T11:20:55Z,2026-09-03T09:59:22.828558Z
1.0,RESEARCH_PAPER,Generative Retrieval for E-commerce: Jointly Learning Embedding and Codebook with Same Product Cluster,"Songtao Fang, Zihao Xu, Shaowei Wei, Jin Zhang, Zhuojun Wang",http://arxiv.org/abs/2608.30606v1,,0,2026-08-31T11:18:52Z,2026-09-03T09:59:22.828579Z
